time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-18 23:53:40+00,po - po - the individual who was unable to alleviate the dire poverty in anambra is now speaking as though the entire northern region is within their control. perhaps you should have a drink of hero and calm down. &amp; focus on all your unripe investment. soludo is covering ur shame https://t.co/tbuccloz4h,"lapai, nigeria",Be anything but ordinary - Be unorthodox | 14 yrs Manufacturering. Business consultant Brand development | #Renewable Energy @tltumi. | @jointhepacs,TRUE,9159,Twitter for iPhone,TRUE,3,FALSE,en,4,po  po  the individual who was unable to alleviate the dire poverty in anambra is now speaking as though the entire northern region is within their control perhaps you should have a drink of hero and calm down andamp focus on all your unripe investment soludo is covering ur shame,positive
2023-04-18 23:53:37+00,"@jeffreyguterman @peterobi sir, i really appreciate what you have been doing so far to support us the po movement.

but i will like to know what your gain. i have been following you for a while , i love your way of reasoning.. but will like to hear you sa","jos, nigeria",Therapist | Hair stylist|Child of Grace|Manager|Computer Application|Natural progression|Team Leader|Geologist...,FALSE,181,Twitter for Android,TRUE,0,FALSE,en,0,sir i really appreciate what you have been doing so far to support us the po movement  but i will like to know what your gain i have been following you for a while  i love your way of reasoning but will like to hear you say it let me keep defending you,indifferent
2023-04-18 23:53:25+00,@joely_opulence @hassanhusseiny1 @tonidare22 @obatundeoladapo @ccsoludo @peterobi @kempatriot i no talk anything https://t.co/acwm8csjj2,"lagos, nigeria",Only the truth and nothing but the truth,FALSE,526,Twitter for Android,TRUE,0,FALSE,en,0,i no talk anything,indifferent
2023-04-18 23:53:23+00,"@adewale02390107 @spotlight_abby they should wait till tinubu takes over. then,they will know kaaki and leather only look alike,. they serve different purpose.","ibadan, nigeria","A cement distributor, a patriotic citizen, unapologetic BAT. 
I am for TINUBU!!! old acc mama tee 001 suspe**nded",FALSE,2061,Twitter for Android,FALSE,0,FALSE,en,2,they should wait till tinubu takes over thenthey will know kaaki and leather only look alike they serve different purpose,indifferent
2023-04-18 23:52:56+00,@peterobi thank you sir for reaffirming this to us. we shall never abandon you sir.,nigeria,Izuchemical; the Lubricant Professional✈️✈️,FALSE,208,Twitter for Android,TRUE,0,FALSE,en,0,thank you sir for reaffirming this to us we shall never abandon you sir,indifferent
2023-04-18 23:52:46+00,"@peterobi mr. peter, on your mandate, we stand!","abuja, nigeria ",MD /58thGSP alumnus @UNGeneva / CWSrecipient @CIAPS_Wall /2021 ACEA fellow @universityofga /Freelance Ink User ✍🏿/ tweet opinions are to self though public,FALSE,61,Twitter for Android,FALSE,0,FALSE,en,0,mr peter on your mandate we stand,indifferent
2023-04-18 23:52:29+00,apc &amp; criminality https://t.co/lsa4pi1mnw https://t.co/cmvbkxmksa,nigeria,Dedicated to Public Office Accountability in Nigeria.,FALSE,181,Twitter for iPhone,TRUE,0,FALSE,en,0,apc andamp criminality,indifferent
2023-04-18 23:52:13+00,@beninghone @timiblaze @peterobi man came 3rd but yet he was righed out😂 veru funny,abuja,"Public Health Enthusiast,Mental Health Protagonist, Legally Political,Advocate and Entrepreneur.",FALSE,1005,Twitter for iPhone,FALSE,0,FALSE,en,0,man came 3rd but yet he was righed out veru funny,indifferent
2023-04-18 23:52:04+00,"@breeetany @com2sals @mamannajwa @peterobi @mbuhari apc is overseeing massacres and genocides, and that werey has not accused them of trying to finish christians or northern minority groups in nigeria, but peter obi said we will fight apc within the law a","abuja, nigeria","Writer. Music Lover, Movie Lover.",FALSE,2989,Twitter for Android,TRUE,0,FALSE,en,2,apc is overseeing massacres and genocides and that werey has not accused them of trying to finish christians or northern minority groups in nigeria but peter obi said we will fight apc within the law and the hegoat is shouting ipob everywhere  is it ipob terrorising sk,indifferent
2023-04-18 23:51:37+00,"@iamharphyz @nnedi_nmaa @peterobi this one wey no baff, why didn’t you ask your drug lord to talk about his drug trafficking. ode",nigeria,God’s mighty hand is backing me all the way down to my last breath,FALSE,212,Twitter for iPhone,FALSE,0,FALSE,en,0,this one wey no baff why didnt you ask your drug lord to talk about his drug trafficking ode,indifferent
2023-04-18 23:51:35+00,@maritemise_ad @peterobi you supporters indeed 😂😂😂,nigeria,"Easy going,always in the street,born hustler",FALSE,40,Twitter for Android,FALSE,0,FALSE,en,0,you supporters indeed,indifferent
2023-04-18 23:51:28+00,"@peterobi guy you don loose election, go rest and maybe you can regain more energy to contest again in 2027 so we can defeat you again. 

🚶‍♂️ 🚶‍♂️ 🚶‍♂️ 🚶‍♂️ 
i come in peace ✌️",kano nigeria ,Family first ❤️,FALSE,411,Twitter for Android,FALSE,0,FALSE,en,0,guy you don loose election go rest and maybe you can regain more energy to contest again in 2027 so we can defeat you again        i come in peace,indifferent
2023-04-18 23:51:20+00,mtswwwwwww https://t.co/xx1wlqwmi9,"abuja, nigeria",Medical Doctor 👩‍⚕️ // Doctopreneur//Fraternal twin // Alhamdulillah for everything❤️// Follow my bussiness page on instagram @amishas_collection_,FALSE,324,Twitter for iPhone,TRUE,0,FALSE,es,0,mtswwwwwww,indifferent
2023-04-18 23:51:10+00,@fkeyamo come and see the history you said apc did in nigeria https://t.co/yxmxnobkzc,"delta, nigeria",,FALSE,0,Twitter for Android,FALSE,0,FALSE,en,0,come and see the history you said apc did in nigeria,indifferent
2023-04-18 23:51:07+00,@maritemise_ad @peterobi even ur english no say u be mug🤪,nigeria,"Easy going,always in the street,born hustler",FALSE,40,Twitter for Android,FALSE,0,FALSE,en,0,even ur english no say u be mug,indifferent
2023-04-18 23:51:03+00,"@emmanuetex @_dinomelaye @peterobi seriously. he is too childish. and we the people of kogi don't like such person. i am your fan sir  please be more serious. 
governance is not a children park",somewhere in nigeria,"Proud and Devoted Husband, Father and Friend.
Allah is Greatest",FALSE,2271,Twitter Web App,FALSE,0,FALSE,en,0,seriously he is too childish and we the people of kogi dont like such person i am your fan sir  please be more serious  governance is not a children park,indifferent
2023-04-18 23:51:03+00,"we will triumph sir 

victory is assured and god will be glorified https://t.co/0ao0ytin9o","lagos, nigeria",,FALSE,430,Twitter for Android,TRUE,0,FALSE,en,0,we will triumph sir   victory is assured and god will be glorified,indifferent
2023-04-18 23:51:01+00,@abassolami11 @peterobi your mumu serious like your english… dey play,nigeria,,FALSE,5,Twitter for iPhone,FALSE,0,FALSE,en,0,your mumu serious like your english dey play,indifferent
2023-04-18 23:50:54+00,@peterobi @mayeesq you're capping 🤣🤣🤣,"lagos, nigeria",Always there for you!!!,FALSE,15,Twitter for Android,FALSE,0,FALSE,en,0,youre capping,indifferent
2023-04-18 23:50:52+00,@dokunojomo pdp self-centered. amazing,lagos nigeria,LEAP Africa SIP fellow| #FIGrad| Youth ActionNet fellow | Tony Elumelu Entrepreneur | Ex-MEST Africa | HNG9 finalist building @datavaultng_ follow I follow back,FALSE,1059,Twitter for Android,TRUE,0,FALSE,en,0,pdp selfcentered amazing,indifferent
2023-04-18 23:50:47+00,@peterobi @adeola_oriade1 reclaim wetin biko,abuja,"Public Health Enthusiast,Mental Health Protagonist, Legally Political,Advocate and Entrepreneur.",FALSE,1005,Twitter for iPhone,FALSE,0,FALSE,en,0,reclaim wetin biko,indifferent
2023-04-18 23:50:37+00,"@fattylincorn_01 @jidesanwoolu werey! are you aware that most yorubas in lagos voted against apc in this election, continue with your ethnic profiling.... one day, you will walk up to an office in need of job, help or approval, but found out that he or sh",somewhere in nigeria,Digital marketing specialist | Google display ads | Facebook ads | SEO | Email Marketing,FALSE,960,Twitter for Android,TRUE,0,FALSE,en,0,werey are you aware that most yorubas in lagos voted against apc in this election continue with your ethnic profiling one day you will walk up to an office in need of job help or approval but found out that he or she is igbo let me see if you will turn back and leave,negative
2023-04-18 23:50:36+00,pdp self-centered. amazing https://t.co/98dymaeh6g,lagos nigeria,LEAP Africa SIP fellow| #FIGrad| Youth ActionNet fellow | Tony Elumelu Entrepreneur | Ex-MEST Africa | HNG9 finalist building @datavaultng_ follow I follow back,FALSE,1059,Twitter for Android,TRUE,0,FALSE,en,0,pdp selfcentered amazing,indifferent
2023-04-18 23:50:31+00,"@_dinomelaye ur pocket in ur soul, atiku account in ur mind. u are not fit.","ibadan, nigeria","A cement distributor, a patriotic citizen, unapologetic BAT. 
I am for TINUBU!!! old acc mama tee 001 suspe**nded",FALSE,2061,Twitter for Android,FALSE,0,FALSE,en,1,ur pocket in ur soul atiku account in ur mind u are not fit,indifferent
2023-04-18 23:50:24+00,@0chynese @peterobi you and who be the we??? speak for ur self mannn,nigeria,"Easy going,always in the street,born hustler",FALSE,40,Twitter for Android,FALSE,0,FALSE,en,0,you and who be the we speak for ur self mannn,indifferent
2023-04-18 23:50:23+00,"breaking: 

a video of bola ahmed tinubu surface online which i think something fishy and creepy going on. 

watch closely and tell me what you see 🤔 https://t.co/55ijbojh83",lagos nigeria ,•public figure• •Actor/content creator• @PETEROBI for PRESIDENT OF NIGERIA” BATIKU NIGHTMARE    “CHANNELING THE YORUBA RACE FOR PETER OBI”,FALSE,2008,Twitter for iPhone,FALSE,40,FALSE,en,62,breaking   a video of bola ahmed tinubu surface online which i think something fishy and creepy going on   watch closely and tell me what you see,indifferent
2023-04-18 23:50:19+00,@peterobi your post de always bring hope. leadership,nigeria,Still loading,FALSE,59,Twitter for Android,FALSE,0,FALSE,en,0,your post de always bring hope leadership,indifferent
2023-04-18 23:50:16+00,"@ccsoludo @abdulganiyuh @abdulqahar_aq @badmansaks @bashcaliz4u @mario9jaa @laditort @ibirogba2000 @kingmonex @sherrifj @ccsoludo why did tinubu, fashola,ambode and sanwo-olu not do these lagos ""dubai"" roads despite huge igr/allocation. peter obi is your ",lagos,Evil will only prevail if righteous men did nothing.,FALSE,1490,Twitter for Android,TRUE,0,FALSE,en,0,why did tinubu fasholaambode and sanwoolu not do these lagos dubai roads despite huge igrallocation peter obi is your daddys daddy,indifferent
2023-04-18 23:43:15+00,what the issue with north https://t.co/ryllpracum,oshodi lagos,Photographer FUTURE GOVERNOR OF LAGOS STATE portrait weddings commercial Christianity for bookings call or WhatsApp 08166216367,FALSE,725,Twitter for iPhone,TRUE,0,FALSE,en,0,what the issue with north,indifferent
2023-04-18 23:50:08+00,pdp and apc are the same. the only time they appear different is when they are against each other like you can see in adamawa. https://t.co/wtddaashkd,"lagos, nigeria","Timilehin™
185cm 🕴
Messi ⚽️
Christian ✝️
Registered Nurse (RN)💉 
SN at @UHSussex
@ManUtd🇬🇧
#WhatIsAWoman

📌Official account of @TimilehinEburu",FALSE,2630,Twitter for Android,FALSE,0,FALSE,en,0,pdp and apc are the same the only time they appear different is when they are against each other like you can see in adamawa,indifferent
2023-04-18 23:49:59+00,"@_dinomelaye omo tho i'm voting for pdp but dino it will be difficult to defeat apc because of thuggery, money influence and power",kano,"FrontEnd Developer || Graphics Designer ||Lover of God
I follow back 🔙",FALSE,243,Twitter Web App,FALSE,0,FALSE,en,0,omo tho im voting for pdp but dino it will be difficult to defeat apc because of thuggery money influence and power,indifferent
2023-04-18 23:49:47+00,can kindly tell nigeria what happened that you were detained on easter 💀 https://t.co/7luyabm4pn,"lagos, nigeria",Die hard fans of @davido 30BG DMW 001 🇳🇬🛫🛬🌍,FALSE,2704,Twitter for iPhone,TRUE,0,FALSE,en,0,can kindly tell nigeria what happened that you were detained on easter,indifferent
2023-04-18 23:49:26+00,https://t.co/ysdrufrn1v https://t.co/pe3ljc14ay,"kano, nigeria",,FALSE,543,Twitter for iPhone,TRUE,0,FALSE,und,0,,indifferent
2023-04-18 23:49:19+00,beneficial to every nigerian https://t.co/vwzxmx1qnh,"lagos, nigeria",,FALSE,430,Twitter for Android,TRUE,0,FALSE,en,0,beneficial to every nigerian,indifferent
2023-04-18 23:49:06+00,@peterobi the way this man constantly reassures the people he leads.,"lagos, nigeria",Caught up in Grace like an avalanche,FALSE,1053,Twitter for iPhone,TRUE,0,FALSE,en,0,the way this man constantly reassures the people he leads,indifferent
2023-04-18 23:49:01+00,@fkeyamo what about tinubu's guinea,"lagos, nigeria.",Actor. Film Maker. 🎥🎬,FALSE,68,Twitter for Android,TRUE,0,FALSE,en,0,what about tinubus guinea,indifferent
2023-04-18 23:48:53+00,@lotanna_ok @peterobi na your family be werey! them done do drugs from tinubu tire. you're a by product of werey parents,"lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,na your family be werey them done do drugs from tinubu tire youre a by product of werey parents,indifferent
2023-04-18 23:48:47+00,@mormon1830 @hopefou78615708 @marythesa @neckobi @azlan_2345 @akhynl1nks @afolabibb @fattylincorn_01 @gsbabatunde @gen_buhar @tajudine2013gm2 @abatmediacentre @davidsoffor @imranmuhdz @peterobi yoh are too old to be displaying your nuisance..how did peter,"lagos, nigeria","An extrovert and reserved,A nutty Prof in the making.💥Every continuity is a change 💛",FALSE,1038,Twitter for iPhone,FALSE,0,FALSE,en,1,yoh are too old to be displaying your nuisancehow did peter obi enter this matteragbadodiot,indifferent
2023-04-18 23:48:43+00,"@peterobi as little as it may be, i hope our words are a consolation to you. 

you are different, you are strong, you are courageous, you have the voice of the people and so you have the voice of god. 

we will prevail. this green passport eh, we must be ","asaba, nigeria",Best way to know is to follow me and find out! p.s. I follow back instantly.,FALSE,1297,Twitter for iPhone,TRUE,0,FALSE,en,0,as little as it may be i hope our words are a consolation to you   you are different you are strong you are courageous you have the voice of the people and so you have the voice of god   we will prevail this green passport eh we must be proud of it,indifferent
2023-04-18 23:48:42+00,"@mamatii001 @peterobi @statedeptdss oloribu ni aburo anini, like how come, who does that","lagos, nigeria",Die hard fans of @davido 30BG DMW 001 🇳🇬🛫🛬🌍,FALSE,2704,Twitter for iPhone,TRUE,0,FALSE,en,0,oloribu ni aburo anini like how come who does that,indifferent
2023-04-18 23:48:41+00,"@victorokpala1 @ronnipearl @sweetsixtien @peterobi am just pained for you like one of your governor ""say his in pain"", taught you guys insult @peterobi during his tenure as governor ns him you now they support for president check the link below pained as ","lagos, nigeria.",****ÂM ŃØŤ ĹƱ¢ҠY ÂM ßĹЄSSЄÐ*****,FALSE,57,Twitter for Android,TRUE,0,FALSE,en,0,am just pained for you like one of your governor say his in pain taught you guys insult  during his tenure as governor ns him you now they support for president check the link below pained as nigga and will also give you some screenshots,indifferent
2023-04-18 23:48:37+00,"@hauwaallahbura not only binani. 

even worse is buhari &amp; yakubu https://t.co/f4tcckcwo5",nigeria,Dedicated to Public Office Accountability in Nigeria.,FALSE,181,Twitter for iPhone,TRUE,0,FALSE,in,0,not only binani   even worse is buhari andamp yakubu,indifferent
2023-04-18 23:48:32+00,"@peterobi baba don confess say him na law breaker, you for lie, make you go join ekweremadu for where e dey.","lagos, nigeria","Carefully selected, grade A foreign used tyres. Tyres come in full thread marks, recently manufactured date, Safe, affordable and durable. https://t.co/3KL4qYal",FALSE,416,Twitter for Android,FALSE,0,FALSE,en,1,baba don confess say him na law breaker you for lie make you go join ekweremadu for where e dey,indifferent
2023-04-18 23:48:26+00,@beninghone @timiblaze @peterobi try sleep tonight man....otundo,nigeria,"Easy going,always in the street,born hustler",FALSE,40,Twitter for Android,FALSE,0,FALSE,en,0,try sleep tonight manotundo,indifferent
2023-04-18 23:48:23+00,"@saharareporters @peterobi beer parlor journalism. is that all you could pick? @yelesowore , you will forever remain a serial failure. okan gbogbo yín oní bálè.","lagos,nigeria",Male,FALSE,357,Twitter for Android,TRUE,0,FALSE,en,0,beer parlor journalism is that all you could pick   you will forever remain a serial failure okan gbogbo yín oní bálè,indifferent
2023-04-18 23:48:18+00,sigh.. https://t.co/emb9dvbgun,"abuja, nigeria",,FALSE,199,Twitter for iPhone,FALSE,0,FALSE,en,0,sigh,indifferent
2023-04-18 23:47:53+00,"@peterobi we shall once again be able to define government as government of the people, by the people and for the people!

a new nigeria is possible!!!!",nigeria,"God-Loving, Passion-Driven, Microbiologist. #TrumpTrain #MAGA  #KAG #TrumpIsMyPresident #Trump2024",FALSE,330,Twitter for Android,FALSE,0,FALSE,en,0,we shall once again be able to define government as government of the people by the people and for the people  a new nigeria is possible,indifferent
2023-04-18 23:47:44+00,"@peterobi what more should i say,when my president has spoken?
okwute may your days be long!!","lagos, nigeria",Unapologetically Obidient,FALSE,376,Twitter for Android,TRUE,0,FALSE,en,3,what more should i saywhen my president has spoken okwute may your days be long,indifferent
2023-04-18 23:47:42+00,"@peterobi cant wait for you to be president to chase this fraud @mtnng out of this country, tampered with the network because you want to sell your useless 5g, stup!d network.",lagos,عبد الفتاح,FALSE,1682,Twitter Web App,FALSE,0,FALSE,en,0,cant wait for you to be president to chase this fraud  out of this country tampered with the network because you want to sell your useless 5g stupd network,indifferent
2023-04-18 23:47:33+00,@peterobi yours truly ❤️❤️❤️❤️,lagos,/ afro-beat & 9ja Alté / thespian / Hustler /instagram & tiktok @iam_mikewillem.,FALSE,2335,Twitter for iPhone,FALSE,0,FALSE,en,0,yours truly,indifferent
2023-04-18 23:47:26+00,@jallo71424757 @peterobi says who is using airtel free mode to tweet. you need help,"lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,says who is using airtel free mode to tweet you need help,indifferent
2023-04-18 23:47:13+00,@yeankhar funny how he doesn't ask apc people like this,abuja,Good Music & Movies. anything football. NEWCASTLE FC🤍🖤 I LOVE GOOD PERFUMES email: Currentiyke@gmail.com,FALSE,52592,Twitter for iPhone,TRUE,0,FALSE,en,0,funny how he doesnt ask apc people like this,indifferent
2023-04-18 23:47:09+00,@peterobi taken. together we stand with you.,"benue, nigeria",Businessman & a Politician,FALSE,73,Twitter for Android,TRUE,0,FALSE,en,0,taken together we stand with you,indifferent
2023-04-18 23:47:06+00,@bashirelrufai and you think this in no way affects how people perceive apc?,"lagos, nigeria","Mathematician, Economist, Chartered Accountant, Chartered Stockbroker and Corporate Finance guru. Serial investor & yes I fear rats. Respect, Honour and Love",FALSE,77,Twitter for iPhone,TRUE,0,FALSE,en,0,and you think this in no way affects how people perceive apc,indifferent
2023-04-18 23:47:04+00,@peterobi finally we have a human we can look up to... someone that speaks to us and not talks at us... someone that fights for us and not fighting at us... may god bless ppo my one and only  president,nigeria,"🤓🔥🏋️🇳🇬
the revolutionary generation...",FALSE,202,Twitter for Android,FALSE,0,FALSE,en,0,finally we have a human we can look up to someone that speaks to us and not talks at us someone that fights for us and not fighting at us may god bless ppo my one and only  president,indifferent
2023-04-18 23:46:41+00,"life sentence for mc oluomo
arrest and jail tinubu
annul lagos gubernatorial election
david hundeyin is a king https://t.co/sxrs8c2exn","lagos, nigeria","Outside Jesus Christ, there's no life!",FALSE,203,Twitter for Android,TRUE,0,FALSE,en,0,life sentence for mc oluomo arrest and jail tinubu annul lagos gubernatorial election david hundeyin is a king,positive
2023-04-18 23:46:38+00,@timiblaze @peterobi apc clout,"owerri, nigeria",potential lady,FALSE,317,Twitter for iPhone,TRUE,0,FALSE,en,0,apc clout,indifferent
2023-04-18 23:46:31+00,@yunusa0121 @sholexx_ lol but tinubu is not old to be your father abi,"lagos, nigeria","BBA Finance Management 

National Diploma-Buisness 

Former Admin Officer LASG (NYSC)

Former Supervisor R/R Nigeria Limited

Oyeniyi Investment Hubs Limiited",FALSE,1000,Twitter for Android,TRUE,0,FALSE,en,0,lol but tinubu is not old to be your father abi,indifferent
2023-04-18 23:46:26+00,"@ugo_kelechiphd listen to me young man, we in pdp we don't waste our energy on propaganda and irrelevant battles. we don't have time for go and verify what's unverifiable, we are a serious minded fellow so carry yourself and obi-nonsense to freedom park o",nigeria ,"|| Economist|| Member• People Democratic Party (PDP)•• 

All official tweets are signed OGJ™",FALSE,39,Twitter for Android,FALSE,0,FALSE,en,0,listen to me young man we in pdp we dont waste our energy on propaganda and irrelevant battles we dont have time for go and verify whats unverifiable we are a serious minded fellow so carry yourself and obinonsense to freedom park ojota,positive
2023-04-18 23:46:20+00,@samuelodaba76 @alialization don't say i didn't warn you that apc can't take us anywhere better.,nigeria,Easygoing,FALSE,193,Twitter for Android,TRUE,0,FALSE,en,0,dont say i didnt warn you that apc cant take us anywhere better,indifferent
2023-04-18 23:46:19+00,"@princedansadauk @peterobi they think they are happy choking on tinubu heroine, but we  will help them","lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,they think they are happy choking on tinubu heroine but we  will help them,indifferent
2023-04-18 23:46:12+00,"werey after how many days 😹💔 owo ti ba, tell us why they detained you niqqa, no dey cap nonsense for us, we need everything in details, how it happened 🤡💀 https://t.co/mfgs9nfkya","lagos, nigeria",Die hard fans of @davido 30BG DMW 001 🇳🇬🛫🛬🌍,FALSE,2704,Twitter for iPhone,TRUE,0,FALSE,en,0,werey after how many days  owo ti ba tell us why they detained you niqqa no dey cap nonsense for us we need everything in details how it happened,indifferent
2023-04-18 23:46:07+00,"@chimdiasika @sharubutudvm @ccsoludo chimdi nau, you're engaging someone that has apc on his bio. 

god abeg o!","enugu, nigeria",Journalist || Media-tech || Politics,FALSE,1489,Twitter Web App,TRUE,0,FALSE,en,0,chimdi nau youre engaging someone that has apc on his bio   god abeg o,indifferent
2023-04-18 23:46:06+00,@team_peterobi please re-edit and remove ungrateful and never ever use it again. lol 😂,"benin-city, nigeria","Hustler, #realmadrid #crypto #sport",FALSE,25,Twitter for iPhone,FALSE,0,FALSE,en,2,please reedit and remove ungrateful and never ever use it again lol,indifferent
2023-04-18 23:45:55+00,"@peterobi let it be said that nigeria and nigerians gain independence from bad governments of apc by @peterobi, i can't wait to shout out loud your victory sir, it will be my greatest joy as a patriotic nigerian. born since the 80s","lagos, nigeria",Always reaching for d sky,FALSE,329,Twitter for Android,TRUE,0,FALSE,en,0,let it be said that nigeria and nigerians gain independence from bad governments of apc by  i cant wait to shout out loud your victory sir it will be my greatest joy as a patriotic nigerian born since the 80s,indifferent
2023-04-18 23:45:54+00,@the_patriotist @peterobi oh shvt it up... just do it right away.,"uyo, nigeria",Sociologist | Crypto Enthusiast | Kindhearted ❤ | God | follow back💯💯💯,FALSE,2543,Twitter for Android,FALSE,0,FALSE,en,0,oh shvt it up just do it right away,indifferent
2023-04-18 23:45:32+00,@ayemojubar gradually the mystery tinubu will be unmasked just give us some time.,"port harcourt, nigeria","What God cannot do does not exist. 
Love one another for God is love.",FALSE,1036,Twitter for Android,FALSE,1,FALSE,en,11,gradually the mystery tinubu will be unmasked just give us some time,indifferent
2023-04-18 23:43:11+00,@seenesco @peterobi for ur mind. are u dying soon ?,"lagos, nigeria","Oil and gas , Nigeria",FALSE,626,Twitter for Android,FALSE,0,FALSE,en,0,for ur mind are u dying soon,indifferent
2023-04-18 23:45:10+00,@babsraji @timiblaze @peterobi he won 12 states just like others but have 25% in 16 states including fct.,nigeria,"I'm a creative service provider, I use my skills to develop usable, intuitive design solutions for clients. I develop user friendly websites, UI/UX & animations",FALSE,792,Twitter for Android,FALSE,0,FALSE,en,0,he won 12 states just like others but have 25 in 16 states including fct,indifferent
2023-04-18 23:45:10+00,@kitdabol @peterobi no he will start by rehabilitating u of heroine addiction,"lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,no he will start by rehabilitating u of heroine addiction,indifferent
2023-04-18 23:45:08+00,"tinubu &amp; jide sanwo olu  in conakry, guinea. look very closely and what do you see 😳😳😳😳😳😳 https://t.co/qntmjo5nlo","lagos, nigeria",‘Remaining silent in the face of injustice is the same as supporting it’-Daisaku Ikeda,FALSE,866,Twitter for iPhone,TRUE,0,FALSE,en,1,tinubu andamp jide sanwo olu  in conakry guinea look very closely and what do you see,indifferent
2023-04-18 23:45:06+00,"kogi state projects we stand..

most intellectual fine boy with different qualities of leadership that will about progress and development to the kogi state is here..
vote sdm for governor....
dino melaye is coming...
@_dinomelaye @u_rochas @awtambuwal @mo_atiku https://t.co/wzejnaa0wx",nasarawa state ,Youngest politician,FALSE,59,Twitter for Android,FALSE,0,FALSE,en,0,kogi state projects we stand  most intellectual fine boy with different qualities of leadership that will about progress and development to the kogi state is here vote sdm for governor dino melaye is coming,indifferent
2023-04-18 23:44:59+00,@akinalabi hope your fellow apc thugs won't deny you ticket with the truth you just said?,"lagos, nigeria",Serial Entrepreneur,FALSE,69,Twitter for Android,FALSE,0,FALSE,en,0,hope your fellow apc thugs wont deny you ticket with the truth you just said,indifferent
2023-04-18 23:44:55+00,@the_patriotist @peterobi anu rere ere,"lagos, nigeria",so smart business ventures,FALSE,79,Twitter for iPhone,TRUE,0,FALSE,da,1,anu rere ere,indifferent
2023-04-18 23:44:50+00,@kalamu02 @pastormarvy apc wicked souls,niger delta,I no send your papa 💯,FALSE,267,Twitter for Android,FALSE,0,FALSE,en,0,apc wicked souls,indifferent
2023-04-18 23:44:44+00,@peterobi lawful violence is allowed mr president.,"uyo, nigeria",Sociologist | Crypto Enthusiast | Kindhearted ❤ | God | follow back💯💯💯,FALSE,2543,Twitter for Android,FALSE,0,FALSE,en,1,lawful violence is allowed mr president,indifferent
2023-04-18 23:44:41+00,@peterobi just as you lifted anambra state out of poverty during your 2 terms as the state's governor?,"lagos, nigeria",Creative artist || Graphics Designer. || Manchester United FC.,FALSE,358,Twitter for Android,FALSE,0,FALSE,en,1,just as you lifted anambra state out of poverty during your 2 terms as the states governor,indifferent
2023-04-18 23:44:35+00,@akinfolarin_01 @pastormarvy apc wicked souls,niger delta,I no send your papa 💯,FALSE,267,Twitter for Android,FALSE,0,FALSE,en,0,apc wicked souls,indifferent
2023-04-18 23:44:14+00,"@peterobi @firstobidient thats the spirit we want 
we are strongly behind you mr president","port harcourt,nigeria","Cool and kind hearted guy
A Recharge and Data vendor, Dstv, Gotv and other cables subscription 
Full blooded Oron guy 
A die hard CHELSEA fan....",FALSE,773,Twitter for Android,TRUE,0,FALSE,en,0,thats the spirit we want  we are strongly behind you mr president,indifferent
2023-04-18 23:44:10+00,"reminds me of avatar!!

okwute!!! https://t.co/04bx6qie2v https://t.co/0i2szq7a1a",lagos🇳🇬🌎,"God's Orchestra😇❇️
IGBO👑❇️
Product of a Praying Father 🙏❤️
Ada🥰🥰
Proverbs 31 kinda woman😍",FALSE,3401,Twitter for Android,TRUE,0,FALSE,en,1,reminds me of avatar  okwute,indifferent
2023-04-18 23:44:09+00,"@laditort @peterobi bro we are not poor, he will start with your poverty ridden family","lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,bro we are not poor he will start with your poverty ridden family,indifferent
2023-04-18 23:44:08+00,@eastfelix @0chynese @peterobi 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 you absolutely took me off,nigeria,God’s mighty hand is backing me all the way down to my last breath,FALSE,212,Twitter for iPhone,FALSE,0,FALSE,en,0,you absolutely took me off,indifferent
2023-04-18 23:44:05+00,@optimistic_ade you’ll report someone to their boss for supporting apc? when did that became a crime? 😩,"lagos, nigeria","Engineering, Oil and Gas, Energy|| @ManUtd ||ABU Zaria, @SalfordUni || Here to be entertained….",FALSE,224,Twitter for iPhone,TRUE,0,FALSE,en,1,youll report someone to their boss for supporting apc when did that became a crime,indifferent
2023-04-18 23:44:02+00,@nwachinemere41 @linhsense1 @adeosunm apc thinks every non yoruba is from anambra. no reasoning faculty at all.,"lagos, nigeria","Lover of God, Special regard for children, Optimistic and I am not easily broken.
Arsenal...for the love of the game!",FALSE,432,Twitter for Android,FALSE,0,FALSE,en,0,apc thinks every non yoruba is from anambra no reasoning faculty at all,indifferent
